Company,TypeName,Inches,Ram,OpSys,Weight,Price,HasIpsPanel,HasTouchScreen,ResWidth,ResHeight,ResCategory,Ppi,Ssd,Hdd,Flash,Hybrid,CpuCategory,CpuSpeedGhz,GpuCategory
HP,Workstation,15.6,16,Windows 10,2.6,128884,0,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i7,2.8,Nvidia Quadro
Dell,2 in 1 Convertible,13.3,8,Windows 10,1.55,35112,0,1,1920,1080,Mid,165.63,0,1000,0,0,Intel Core i5,1.6,Intel Mid-End
MSI,Gaming,15.6,16,Windows 10,1.8,111594,0,0,1920,1080,Mid,141.21,256,1000,0,0,Intel Core i7,2.8,Nvidia High-End
Acer,Notebook,15.6,4,Windows 10,2.4,21887,0,0,1366,768,Low,100.45,0,500,0,0,Intel Core i3,2.0,Intel Low-End
Dell,Notebook,15.6,8,Windows 10,2.0,64309,0,0,1920,1080,Mid,141.21,128,1000,0,0,Intel Core i7,2.7,Nvidia Mid-End
Dell,Notebook,15.6,8,Windows 10,2.0,35431,0,0,1366,768,Low,100.45,256,0,0,0,Intel Core i3,2.0,Intel Low-End
Toshiba,Notebook,14.0,8,Windows 10,1.25,81785,1,1,1920,1080,Mid,157.35,256,0,0,0,Intel Core i5,2.5,Intel Low-End
Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.7,53227,0,1,1920,1080,Mid,157.35,256,0,0,0,Intel Core i5,2.5,Intel Low-End
Lenovo,Workstation,15.6,16,Windows 10,2.5,175771,1,0,3840,2160,Ultra,282.42,1000,0,0,0,Intel Core i7,2.8,Nvidia Quadro
Acer,Notebook,14.0,2,Chrome OS,1.68,17582,0,0,1366,768,Low,111.94,0,0,32,0,Other Intel,1.6,Intel Low-End
Samsung,Ultrabook,13.3,16,Windows 10,0.81,87859,0,0,1920,1080,Mid,165.63,256,0,0,0,Intel Core i7,2.7,Intel Low-End
HP,Notebook,15.6,8,Windows 10,1.86,28718,0,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i3,2.0,Intel Low-End
Dell,Notebook,14.0,8,Windows 10,1.6,60031,0,0,1366,768,Low,111.94,256,0,0,0,Intel Core i5,2.5,Intel Low-End
HP,Workstation,17.3,16,Windows 7,3.0,233846,1,0,1920,1080,Mid,127.34,256,0,0,0,Other Intel,2.9,Nvidia Quadro
Lenovo,Netbook,11.6,4,Windows 10,1.4,25308,0,1,1366,768,Low,135.09,128,0,0,0,Other Intel,1.6,Intel Low-End
HP,Notebook,15.6,8,Windows 10,1.84,101232,0,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i5,2.4,Intel Low-End
Asus,Notebook,15.6,4,No OS,2.45,30849,0,0,1366,768,Low,100.45,0,1000,0,0,Intel Core i5,2.3,Nvidia Mid-End
Lenovo,Ultrabook,14.0,4,Windows 10,1.7,58395,0,0,1920,1080,Mid,157.35,180,0,0,0,Intel Core i5,2.3,Intel Low-End
Asus,Notebook,15.6,4,Windows 10,2.37,45283,0,0,1366,768,Low,100.45,256,0,0,0,Intel Core i7,2.7,Intel Low-End
Lenovo,2 in 1 Convertible,13.3,8,Windows 10,1.3,63883,1,1,3200,1800,Ultra,276.05,256,0,0,0,Intel Core i5,1.8,Intel Low-End
HP,Notebook,15.6,8,Windows 10,2.2,58555,1,0,1920,1080,Mid,141.21,128,1000,0,0,Intel Core i5,2.5,Nvidia High-End
HP,Workstation,15.6,8,Windows 7,2.59,83170,0,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i7,2.6,Nvidia Quadro
Dell,Gaming,15.6,16,Windows 10,4.42,152860,1,0,3840,2160,Ultra,282.42,256,1000,0,0,Intel Core i7,2.8,Nvidia High-End
Acer,Notebook,15.6,4,Windows 10,2.1,31915,0,0,1366,768,Low,100.45,256,0,0,0,Intel Core i5,2.5,Intel Low-End
Lenovo,Gaming,15.6,8,Windows 10,2.5,55837,1,0,1920,1080,Mid,141.21,128,1000,0,0,Intel Core i7,2.8,Nvidia High-End
Dell,Ultrabook,12.5,16,Windows 10,1.18,99048,0,0,1920,1080,Mid,176.23,256,0,0,0,Intel Core i7,2.8,Intel Low-End
Google,Ultrabook,12.3,8,Chrome OS,1.1,83064,0,1,2400,1600,High,234.51,256,0,0,0,Intel Core i5,1.2,Intel Low-End
Asus,Ultrabook,13.3,8,Windows 10,1.2,60153,1,0,3200,1800,Ultra,276.05,256,0,0,0,Intel Core i5,2.5,Intel Low-End
Dell,Notebook,13.3,4,Windows 10,1.65,45235,0,0,1366,768,Low,117.83,0,500,0,0,Intel Core i3,2.0,Intel Low-End
Acer,Notebook,13.3,4,Windows 10,1.6,34898,0,0,1366,768,Low,117.83,128,0,0,0,Intel Core i5,2.3,Intel Low-End
Asus,Notebook,17.3,4,Windows 10,2.8,25060,0,0,1366,768,Low,90.58,0,1000,0,0,Other Intel,1.1,Nvidia Low-End
Dell,Gaming,15.6,16,Windows 10,2.72,58555,1,1,3840,2160,Ultra,282.42,128,1000,0,0,Intel Core i7,2.6,Nvidia High-End
Samsung,Ultrabook,13.3,8,Windows 10,1.31,85195,0,1,1920,1080,Mid,165.63,256,0,0,0,Intel Core i7,2.7,Intel Low-End
Acer,Notebook,15.6,4,Linux,2.1,15877,0,0,1366,768,Low,100.45,0,1000,0,0,Other Intel,1.1,Intel Low-End
Dell,Notebook,15.6,16,Windows 10,2.3,62938,0,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i7,2.7,AMD Mid-End
Samsung,2 in 1 Convertible,15.0,16,Windows 10,1.71,95851,0,1,1920,1080,Mid,146.86,256,0,0,0,Intel Core i7,2.7,AMD Mid-End
Toshiba,Notebook,14.0,4,Windows 10,1.75,54346,1,0,1366,768,Low,111.94,128,0,0,0,Intel Core i5,2.3,Intel Low-End
Dell,Gaming,15.6,8,Windows 10,2.62,58555,0,0,1920,1080,Mid,141.21,0,1000,0,0,Intel Core i7,2.8,Nvidia High-End
HP,Ultrabook,12.5,4,Windows 10,1.26,66280,0,0,1366,768,Low,125.37,256,0,0,0,Intel Core i5,2.3,Intel Low-End
Asus,2 in 1 Convertible,15.6,12,Windows 10,2.3,44702,0,1,1920,1080,Mid,141.21,0,2000,0,0,Intel Core i7,2.7,Nvidia Mid-End
Lenovo,Notebook,15.6,16,Windows 7,2.5,126274,0,0,3840,2160,Ultra,282.42,512,0,0,0,Intel Core i7,2.7,Nvidia Quadro
Acer,Notebook,14.0,4,Windows 10,1.8,33886,1,0,1920,1080,Mid,157.35,128,0,0,0,Intel Core i3,2.4,Intel Low-End
Razer,Gaming,14.0,16,Windows 10,1.95,154459,0,0,1920,1080,Mid,157.35,512,0,0,0,Intel Core i7,2.8,Nvidia High-End
Asus,Notebook,15.6,8,Windows 10,2.0,31004,0,0,1920,1080,Mid,141.21,128,0,0,0,Other Intel,1.1,Intel Low-End
Dell,Gaming,17.3,32,Windows 10,4.42,191211,1,0,1920,1080,Mid,127.34,1000,1000,0,0,Intel Core i7,2.8,Nvidia High-End
Asus,Gaming,17.3,16,Windows 10,4.3,125208,1,0,1920,1080,Mid,127.34,256,1000,0,0,Intel Core i7,2.6,Nvidia High-End
Toshiba,Ultrabook,14.0,16,Windows 10,1.47,93986,1,0,1920,1080,Mid,157.35,512,0,0,0,Intel Core i7,2.6,Nvidia Low-End
Lenovo,Notebook,15.6,8,No OS,2.2,17529,0,0,1366,768,Low,100.45,0,1000,0,0,Other Intel,1.6,Intel Low-End
Lenovo,Ultrabook,14.0,16,Windows 10,1.7,122491,0,0,1920,1080,Mid,157.35,512,0,0,0,Intel Core i7,2.7,Intel Low-End
MSI,Gaming,14.0,16,Windows 10,1.6,100752,1,0,1920,1080,Mid,157.35,256,1000,0,0,Intel Core i7,2.8,Nvidia High-End
MSI,Gaming,15.6,8,Windows 10,2.2,58022,0,0,1920,1080,Mid,141.21,128,1000,0,0,Intel Core i5,2.5,Nvidia High-End
Lenovo,Gaming,15.6,4,Windows 10,2.4,53227,1,0,1920,1080,Mid,141.21,0,1000,0,0,Intel Core i7,2.8,Nvidia High-End
Acer,Gaming,17.3,16,Windows 10,4.2,122491,1,0,1920,1080,Mid,127.34,256,1000,0,0,Intel Core i7,2.8,Nvidia High-End
Dell,Gaming,15.6,8,Windows 10,2.62,52481,0,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i5,2.5,Nvidia High-End
Asus,Gaming,15.6,8,Windows 10,2.24,71342,0,0,1920,1080,Mid,141.21,128,1000,0,0,Intel Core i7,2.8,Nvidia High-End
Vero,Notebook,14.0,4,Windows 10,1.22,10811,0,0,1920,1080,Mid,157.35,0,0,32,0,Other Intel,1.1,Intel Low-End
Lenovo,2 in 1 Convertible,13.3,8,Windows 10,1.37,104962,1,1,1920,1080,Mid,165.63,512,0,0,0,Intel Core i7,2.7,Intel Low-End
Lenovo,2 in 1 Convertible,15.6,8,Windows 10,2.08,51096,0,1,1920,1080,Mid,141.21,256,0,0,0,Intel Core i5,2.5,AMD Mid-End
Apple,Ultrabook,12.0,8,macOS X,0.92,62071,1,0,2304,1440,High,226.42,0,0,512,0,Other Intel,1.2,Intel Low-End
Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.42,124142,1,1,2560,1440,High,209.8,256,0,0,0,Intel Core i5,2.5,Intel Low-End
Asus,Notebook,14.0,4,Windows 10,1.63,15931,0,0,1366,768,Low,111.94,0,0,32,0,Other Intel,1.1,Intel Low-End
Dell,Notebook,15.6,8,Windows 10,1.95,43157,0,0,1366,768,Low,100.45,128,0,0,0,Intel Core i5,2.5,Intel Low-End
Lenovo,2 in 1 Convertible,13.9,8,Windows 10,1.38,71875,1,1,1920,1080,Mid,158.48,256,0,0,0,Intel Core i7,2.7,Intel Low-End
Dell,Notebook,15.6,8,Windows 10,2.0,39374,0,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i3,2.0,AMD Low-End
HP,Workstation,15.6,8,Windows 10,3.14,110018,0,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i7,2.8,Nvidia Quadro
Asus,Notebook,15.6,8,Windows 10,2.37,58555,0,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i5,2.5,Intel Low-End
Dell,Ultrabook,13.3,8,Windows 10,1.29,79867,0,0,1920,1080,Mid,165.63,256,0,0,0,Intel Core i5,2.5,Intel Low-End
Dell,Notebook,15.6,8,Windows 10,2.06,93187,0,1,3840,2160,Ultra,282.42,256,0,0,0,Intel Core i5,2.5,Nvidia High-End
Dell,Netbook,11.6,4,Windows 10,1.63,39640,0,0,1366,768,Low,135.09,128,0,0,0,Other Intel,1.1,Intel Low-End
HP,Netbook,12.5,8,Windows 10,1.26,74006,0,0,1366,768,Low,125.37,256,0,0,0,Intel Core i5,2.6,Intel Low-End
Toshiba,Notebook,15.6,4,Windows 10,2.1,41558,0,0,1366,768,Low,100.45,0,500,0,0,Intel Core i5,2.3,Intel Low-End
HP,Notebook,15.6,8,Windows 10,2.04,33513,0,0,1366,768,Low,100.45,0,2000,0,0,AMD A12,2.5,AMD Low-End
Dell,Gaming,15.6,16,Windows 10,2.62,89457,0,0,3840,2160,Ultra,282.42,512,0,0,0,Intel Core i7,2.8,Nvidia High-End
Lenovo,Notebook,15.6,4,Windows 10,2.4,32448,0,0,1920,1080,Mid,141.21,0,1000,0,0,Intel Core i5,2.5,Nvidia Low-End
HP,Gaming,17.3,12,Windows 10,3.74,93187,1,0,1920,1080,Mid,127.34,0,1000,0,0,Intel Core i7,2.8,AMD High-End
MSI,Gaming,17.3,16,Windows 10,2.9,128671,0,0,1920,1080,Mid,127.34,512,1000,0,0,Intel Core i7,2.8,Nvidia High-End
Samsung,Ultrabook,13.3,8,Windows 10,0.81,79867,0,0,1920,1080,Mid,165.63,256,0,0,0,Intel Core i5,2.5,Intel Low-End
Dell,Notebook,15.6,8,Windows 10,1.98,51202,0,0,1920,1080,Mid,141.21,0,1000,0,0,Intel Core i7,2.7,Nvidia Mid-End
Dell,Notebook,15.6,8,Windows 10,2.18,42081,0,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i5,2.5,AMD Low-End
Lenovo,Ultrabook,14.0,8,Windows 10,1.32,99048,0,0,1920,1080,Mid,157.35,256,0,0,0,Intel Core i7,2.7,Intel Low-End
Razer,Ultrabook,12.5,16,Windows 10,1.29,95851,1,1,3840,2160,Ultra,352.47,512,0,0,0,Intel Core i7,2.5,Intel Low-End
HP,Netbook,11.6,4,Chrome OS,1.23,20513,0,0,1366,768,Low,135.09,0,0,16,0,Other Intel,1.6,Intel Low-End
Dell,Gaming,17.3,16,Windows 10,4.36,133467,1,0,1920,1080,Mid,127.34,128,1000,0,0,Intel Core i7,2.8,Nvidia High-End
Dell,Notebook,14.0,4,Windows 10,1.76,40226,0,0,1366,768,Low,111.94,0,500,0,0,Intel Core i5,2.3,Intel Low-End
Lenovo,Notebook,15.6,4,Windows 10,2.1,26102,0,0,1366,768,Low,100.45,0,500,0,0,Intel Core i3,2.0,Intel Low-End
Toshiba,Ultrabook,14.0,4,Windows 10,1.25,58075,0,0,1366,768,Low,111.94,128,0,0,0,Intel Core i5,2.5,Intel Low-End
Lenovo,Ultrabook,14.0,8,Windows 10,1.13,133147,1,0,1920,1080,Mid,157.35,512,0,0,0,Intel Core i7,2.7,Intel Low-End
MSI,Gaming,15.6,8,Windows 10,2.4,63883,0,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i5,2.5,Nvidia High-End
Lenovo,Ultrabook,14.0,8,Windows 10,1.13,99900,1,0,1920,1080,Mid,157.35,0,0,256,0,Intel Core i5,2.5,Intel Low-End
Toshiba,Notebook,14.0,4,Windows 10,1.75,26587,0,0,1366,768,Low,111.94,128,0,0,0,Other Intel,2.1,Intel Low-End
Asus,2 in 1 Convertible,13.3,8,Windows 10,1.1,72354,0,1,1920,1080,Mid,165.63,256,0,0,0,Intel Core i5,2.5,Intel Low-End
Dell,Notebook,14.0,4,Windows 10,1.76,31169,0,0,1366,768,Low,111.94,0,500,0,0,Intel Core i3,2.0,Intel Low-End
Acer,Netbook,11.6,4,Chrome OS,1.35,18914,1,0,1366,768,Low,135.09,0,0,32,0,Other Intel,1.6,Intel Low-End
Acer,Notebook,14.0,8,Windows 10,1.5,32980,1,0,1920,1080,Mid,157.35,128,0,0,0,Intel Core i3,2.4,Intel Low-End
Razer,Gaming,17.3,32,Windows 10,3.49,292987,0,1,3840,2160,Ultra,254.67,512,0,0,0,Intel Core i7,2.9,Nvidia High-End
Lenovo,Ultrabook,14.0,16,Windows 10,1.1,111835,1,0,2560,1440,High,209.8,512,0,0,0,Intel Core i7,2.6,Intel Low-End
Asus,Notebook,15.6,4,Linux,2.1,27652,0,0,1920,1080,Mid,141.21,0,1000,0,0,Intel Core i5,2.5,Nvidia Low-End
Lenovo,Notebook,14.0,8,Windows 10,1.7,63190,0,0,1920,1080,Mid,157.35,256,0,0,0,Intel Core i5,2.3,Intel Low-End
Lenovo,Notebook,14.0,8,Windows 10,1.32,87912,1,0,1920,1080,Mid,157.35,256,0,0,0,Intel Core i5,2.6,Intel Low-End
Dell,Gaming,15.6,16,Windows 10,3.21,147832,0,0,1920,1080,Mid,141.21,256,1000,0,0,Intel Core i7,2.8,Nvidia High-End
Asus,Gaming,17.3,16,Windows 10,2.9,128884,0,0,1920,1080,Mid,127.34,256,1000,0,0,Intel Core i7,2.8,Nvidia High-End
Toshiba,Notebook,15.6,4,Windows 10,2.0,35644,0,0,1366,768,Low,100.45,0,500,0,0,Intel Core i3,2.4,Intel Low-End
Lenovo,Notebook,14.0,4,Chrome OS,1.5,17316,0,0,1366,768,Low,111.94,0,0,16,0,Other Intel,1.6,Intel Low-End
Asus,Notebook,15.6,8,Windows 10,2.3,31435,0,0,1920,1080,Mid,141.21,0,128,0,0,Intel Core i5,2.5,Intel Low-End
Asus,Gaming,17.3,16,Windows 10,2.73,95851,0,0,1920,1080,Mid,127.34,512,1000,0,0,Intel Core i7,2.6,Nvidia High-End
Dell,Gaming,17.3,32,Windows 10,4.42,163724,1,0,1920,1080,Mid,127.34,512,1000,0,0,Intel Core i7,2.8,Nvidia High-End
HP,Notebook,17.3,8,Windows 10,2.63,48485,0,0,1600,900,Mid,106.11,0,1000,0,0,Intel Core i5,2.5,Nvidia Mid-End
Dell,Notebook,15.6,8,Windows 10,2.18,38041,0,0,1366,768,Low,100.45,128,0,0,0,Intel Core i5,2.5,Intel Low-End
HP,Ultrabook,14.0,8,Windows 7,1.54,99634,0,0,1920,1080,Mid,157.35,512,0,0,0,Intel Core i7,2.5,Intel Low-End
Dell,Notebook,15.6,4,Windows 10,2.18,39374,0,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i7,2.7,AMD Low-End
HP,2 in 1 Convertible,11.6,4,Chrome OS,1.4,32767,0,1,1366,768,Low,135.09,0,0,32,0,Other Intel,1.1,Intel Low-End
Asus,Ultrabook,13.3,8,Windows 10,1.45,54665,1,0,1920,1080,Mid,165.63,512,0,0,0,Intel Core i5,2.3,Nvidia Low-End
HP,2 in 1 Convertible,13.3,8,Windows 10,1.28,121319,0,1,1920,1080,Mid,165.63,256,0,0,0,Intel Core i5,2.5,Intel Low-End
HP,Ultrabook,14.0,8,Windows 10,1.54,78215,0,0,1920,1080,Mid,157.35,512,0,0,0,Intel Core i7,2.5,Intel Low-End
HP,Notebook,15.6,4,No OS,1.86,15931,0,0,1366,768,Low,100.45,128,0,0,0,Other Intel,1.6,Intel Low-End
Asus,Gaming,15.6,16,Windows 10,2.1,101179,0,0,1920,1080,Mid,141.21,128,1000,0,0,Intel Core i7,2.8,Nvidia High-End
Dell,Notebook,17.3,8,Linux,2.83,46087,0,0,1920,1080,Mid,127.34,0,1000,0,0,Intel Core i7,2.7,AMD Mid-End
Lenovo,Ultrabook,14.0,8,Windows 10,1.96,101392,1,0,1920,1080,Mid,157.35,256,0,0,0,Intel Core i7,2.8,Nvidia Mid-End
Asus,Notebook,15.6,8,Windows 10,2.3,41931,1,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i7,2.7,Nvidia Mid-End
Dell,Notebook,15.6,8,Windows 10,1.9,50350,0,0,1920,1080,Mid,141.21,128,0,0,0,Intel Core i5,2.5,Intel Low-End
Asus,Notebook,15.6,4,Windows 10,2.0,23923,0,0,1366,768,Low,100.45,0,1000,0,0,Other Intel,1.1,Intel Low-End
HP,2 in 1 Convertible,13.3,8,Windows 10,1.28,136344,0,1,1920,1080,Mid,165.63,256,0,0,0,Intel Core i7,2.8,Intel Low-End
Dell,Notebook,13.3,8,Windows 10,1.62,34579,0,1,1920,1080,Mid,165.63,0,1000,0,0,Intel Core i5,2.3,Intel Low-End
Lenovo,Notebook,15.6,4,No OS,2.2,24988,0,0,1920,1080,Mid,141.21,0,1000,0,0,Intel Core i3,2.0,Intel Low-End
Lenovo,Notebook,15.6,8,Windows 10,2.3,45323,1,0,1920,1080,Mid,141.21,0,1000,0,0,Intel Core i5,2.5,Intel Low-End
HP,Notebook,15.6,8,Windows 10,1.84,71875,0,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i5,2.6,AMD Low-End
Toshiba,Notebook,13.3,4,Windows 10,1.05,68465,0,0,1920,1080,Mid,165.63,128,0,0,0,Intel Core i5,2.5,Intel Low-End
Lenovo,Gaming,15.6,8,No OS,2.5,54186,1,0,1920,1080,Mid,141.21,0,1000,0,0,Intel Core i5,2.5,Nvidia High-End
Dell,Ultrabook,13.3,16,Windows 10,1.29,119347,0,1,3200,1800,Ultra,276.05,512,0,0,0,Intel Core i7,2.5,Intel High-End
HP,Notebook,15.6,4,Windows 10,2.07,48485,0,0,1920,1080,Mid,141.21,0,500,0,0,Intel Core i5,2.3,Intel Low-End
Toshiba,Ultrabook,13.3,8,Windows 10,1.2,58342,0,0,1366,768,Low,117.83,256,0,0,0,Intel Core i5,2.3,Intel Low-End
Lenovo,2 in 1 Convertible,13.3,8,Windows 10,1.37,103896,1,1,1920,1080,Mid,165.63,256,0,0,0,Intel Core i7,2.7,Intel Low-End
Acer,Notebook,14.0,8,Windows 10,1.56,48059,1,0,1920,1080,Mid,157.35,256,0,0,0,Intel Core i5,2.5,Intel Low-End
Dell,Workstation,15.6,8,Windows 10,2.23,94732,0,0,1920,1080,Mid,141.21,0,1000,0,0,Intel Core i7,2.8,Nvidia Quadro
Lenovo,Notebook,15.6,4,Windows 10,2.38,56210,0,0,1366,768,Low,100.45,0,500,0,0,Intel Core i5,2.5,Intel Low-End
Lenovo,Notebook,15.6,4,No OS,2.2,25521,0,0,1920,1080,Mid,141.21,0,1000,0,0,Intel Core i3,2.0,AMD Low-End
Toshiba,Notebook,15.6,8,Windows 10,2.0,73953,1,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i7,2.7,Intel Low-End
Lenovo,Notebook,13.3,4,Windows 10,1.44,39161,1,0,1920,1080,Mid,165.63,180,0,0,0,Intel Core i3,2.4,Intel Low-End
Samsung,Ultrabook,15.0,16,Windows 10,1.23,98515,0,0,1920,1080,Mid,146.86,256,0,0,0,Intel Core i7,2.7,Nvidia Mid-End
Dell,Ultrabook,12.5,8,Windows 10,1.6,90043,0,0,1920,1080,Mid,176.23,256,0,0,0,Intel Core i7,2.8,Intel Low-End
Asus,Notebook,15.6,4,Linux,2.0,21258,0,0,1366,768,Low,100.45,0,1000,0,0,Other Intel,1.1,Intel Low-End
Xiaomi,Ultrabook,13.3,8,Windows 10,1.28,49817,1,0,1920,1080,Mid,165.63,256,0,0,0,Intel Core i5,2.3,Nvidia Mid-End
Dell,Notebook,15.6,4,Windows 10,2.18,48618,0,0,1920,1080,Mid,141.21,128,1000,0,0,Intel Core i5,2.5,Nvidia Mid-End
HP,Notebook,15.6,4,Windows 10,2.04,44702,0,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i5,2.5,Intel Low-End
HP,2 in 1 Convertible,13.3,4,Windows 10,1.28,90576,0,1,1920,1080,Mid,165.63,256,0,0,0,Intel Core i5,2.5,Intel Low-End
HP,2 in 1 Convertible,15.6,4,Windows 10,2.3,36486,0,1,1366,768,Low,100.45,0,500,0,0,Intel Core i5,2.5,Intel Low-End
Asus,Notebook,14.1,4,Windows 10,1.65,18541,0,0,1366,768,Low,111.14,0,0,32,0,Other Intel,1.1,Intel Low-End
Lenovo,Notebook,15.6,8,Windows 10,2.2,35644,1,0,1920,1080,Mid,141.21,0,1000,0,0,Intel Core i7,2.5,Nvidia Mid-End
Dell,Notebook,15.6,4,Windows 10,2.2,19660,0,0,1366,768,Low,100.45,0,500,0,0,Other Intel,1.6,Intel Low-End
HP,2 in 1 Convertible,13.3,4,Windows 10,1.28,95851,0,1,1920,1080,Mid,165.63,256,0,0,0,Intel Core i5,2.5,Intel Low-End
Dell,Notebook,15.6,4,Linux,2.18,24280,0,0,1366,768,Low,100.45,0,1000,0,0,Intel Core i3,2.0,AMD Low-End
Asus,Gaming,17.3,12,Windows 10,2.2,72988,0,0,1920,1080,Mid,127.34,128,1000,0,0,Intel Core i5,2.5,Nvidia High-End
Acer,Netbook,11.6,4,Chrome OS,1.25,15824,1,0,1366,768,Low,135.09,0,0,32,0,Other Intel,1.6,Intel Low-End
Lenovo,Notebook,17.3,4,Windows 10,2.8,20193,0,0,1600,900,Mid,106.11,0,500,0,0,AMD A4,2.2,AMD Low-End
HP,Notebook,14.0,4,Windows 10,1.95,67399,0,0,1920,1080,Mid,157.35,128,0,0,0,Intel Core i5,2.5,Intel Low-End
HP,2 in 1 Convertible,13.3,16,Windows 10,1.42,74539,0,1,3200,1800,Ultra,276.05,256,0,0,0,Intel Core i7,2.7,Intel Low-End
Samsung,Ultrabook,15.0,8,Windows 10,1.17,90523,0,0,1920,1080,Mid,146.86,256,0,0,0,Intel Core i7,2.7,Intel Low-End
Lenovo,Ultrabook,14.0,8,Windows 10,1.32,95851,1,0,1920,1080,Mid,157.35,256,0,0,0,Intel Core i5,2.5,Intel Low-End
MSI,Gaming,17.3,16,Windows 10,2.43,141139,1,0,3840,2160,Ultra,254.67,512,2000,0,0,Intel Core i7,2.6,Nvidia High-End
Toshiba,Notebook,13.3,8,Windows 10,1.05,78588,0,0,1920,1080,Mid,165.63,256,0,0,0,Intel Core i5,2.5,Intel Low-End
Dell,Gaming,15.6,8,Linux,2.62,49497,0,0,1920,1080,Mid,141.21,0,1000,0,0,Intel Core i7,2.8,Nvidia High-End
HP,Notebook,15.6,8,Windows 10,2.04,47952,0,0,1920,1080,Mid,141.21,0,1000,0,0,Intel Core i7,2.7,Nvidia Mid-End
Dell,Notebook,15.6,4,Windows 10,2.18,32714,0,0,1366,768,Low,100.45,0,1000,0,0,Intel Core i3,2.0,AMD Low-End
Dell,Notebook,15.6,8,Windows 10,1.9,49817,0,0,1920,1080,Mid,141.21,0,500,0,0,Intel Core i5,2.6,Intel Low-End
Dell,2 in 1 Convertible,13.3,8,Windows 10,1.24,107258,0,1,3200,1800,Ultra,276.05,512,0,0,0,Intel Core i7,1.3,Intel Low-End
Asus,Gaming,17.3,32,Windows 10,3.58,68145,1,0,1920,1080,Mid,127.34,512,0,0,0,Intel Core i7,2.7,Nvidia High-End
Dell,2 in 1 Convertible,13.3,16,Windows 10,1.22,87859,0,1,1920,1080,Mid,165.63,256,0,0,0,Intel Core i7,1.3,Intel Low-End
Lenovo,Ultrabook,14.0,8,Windows 10,1.13,109171,1,0,1920,1080,Mid,157.35,0,0,256,0,Intel Core i7,2.7,Intel Low-End
Lenovo,Notebook,15.6,8,Windows 10,1.95,104588,1,0,1920,1080,Mid,141.21,512,0,0,0,Intel Core i5,2.5,Intel Low-End
LG,Ultrabook,15.6,16,Windows 10,1.08,111835,1,1,1920,1080,Mid,141.21,512,0,0,0,Intel Core i7,2.7,Intel Low-End
HP,Netbook,12.5,8,Windows 10,1.26,79014,0,0,1920,1080,Mid,176.23,512,0,0,0,Intel Core i7,2.7,Intel Low-End
Acer,Notebook,15.6,4,Chrome OS,2.2,19128,1,0,1920,1080,Mid,141.21,0,0,16,0,Other Intel,1.5,Intel Low-End
Lenovo,Notebook,15.6,8,Windows 10,2.6,42038,1,0,1920,1080,Mid,141.21,128,1000,0,0,Intel Core i5,2.3,Nvidia High-End
LG,Ultrabook,14.0,8,Windows 10,0.98,101179,1,1,1920,1080,Mid,157.35,512,0,0,0,Intel Core i7,2.7,Intel Low-End
Dell,Notebook,14.0,8,Windows 10,1.6,64202,0,0,1920,1080,Mid,157.35,256,0,0,0,Intel Core i5,2.8,Intel Low-End
HP,Ultrabook,12.5,8,Windows 10,1.09,165168,0,1,3840,2160,Ultra,352.47,240,0,0,0,Other Intel,1.2,Intel Low-End
Lenovo,Notebook,15.6,6,Windows 10,2.2,42038,0,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i7,2.7,Nvidia Mid-End
HP,Notebook,15.6,8,Windows 10,2.04,54292,0,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i7,2.7,Nvidia Mid-End
Acer,Notebook,15.6,4,Windows 10,2.4,26587,0,0,1920,1080,Mid,141.21,0,1000,0,0,Intel Core i3,2.4,Intel Low-End
Lenovo,Notebook,13.3,4,Windows 10,1.44,46940,0,0,1920,1080,Mid,165.63,128,0,0,0,Intel Core i5,2.5,Intel Low-End
HP,Notebook,13.3,8,Windows 10,1.49,51149,0,0,1920,1080,Mid,165.63,256,0,0,0,Intel Core i5,2.5,Intel Low-End
MSI,Gaming,17.3,16,Windows 10,2.7,85195,0,0,1920,1080,Mid,127.34,256,1000,0,0,Intel Core i7,2.8,Nvidia High-End
Dell,Gaming,15.6,16,Windows 10,2.6,71875,0,0,1920,1080,Mid,141.21,128,1000,0,0,Intel Core i7,2.8,Nvidia High-End
